"fat" "protein" "pH"
3.35e-05 1.24e-05 -0.000179887
0.000208186 0.00035901 -3.83e-05
2.97e-05 6.73e-05 -6.31e-05
5.68e-05 8.73e-05 -1.33e-05
0.000104492 0.000689776 0.000499965
-9.41e-05 -0.00016227 -0.000353488
4.91e-05 6.28e-05 1e-05
4.73e-05 8.03e-05 6.04e-06
9.73e-05 1.53e-05 4.09e-05
2.57e-05 -0.00045864 -0.00015711
-6.57e-05 -0.000337035 -0.000126908
-5.03e-05 -0.000428844 -8.79e-05
2.92e-05 -2.32e-05 -1.04e-05
-0.000180534 -0.000143911 0.000228494
-0.000209706 -0.000111606 -2.36e-05
-8.73e-06 -0.000101239 -3.64e-05
-0.000151612 -0.000113183 -9.01e-05
-2.93e-05 -0.000191461 9.36e-05
-0.000139382 -0.000166536 -1.85e-05
-4.01e-05 -8.78e-05 4.95e-05
-0.000138986 -0.000261878 -1.87e-05
-3e-05 -6.06e-05 -9.53e-05
7.68e-05 1.12e-05 0.000294219
9.24e-05 9.13e-07 0.00023631
-0.000143828 -6.27e-05 -4.05e-05
-0.000112286 -1.96e-05 0.000111167
3.36e-05 0.00012043 -8.45e-06
-8.97e-05 -0.000134153 0.000141836
-3.92e-05 -5.32e-05 3.07e-05
-0.000130475 1.08e-05 9.38e-05
5.82e-06 -0.000151499 -3.4e-05
-7.37e-05 -0.000146764 -6.53e-06
-6.95e-05 -0.000148593 5.32e-05
-0.000111886 -0.000175301 3.23e-05
-9.83e-05 -0.00021425 5.65e-06
-0.000101234 6.82e-05 0.000233001
-0.000288584 0.000103948 0.000554113
-9.3e-05 4.19e-05 7.42e-05
-0.000130571 2.03e-05 0.00021414
-0.000127705 -0.000185302 0.000151737
-9.76e-05 -9.58e-05 -9.54e-05
-7.57e-05 -8.85e-05 -8.78e-05
0.000106999 -0.000250124 8.02e-05
0.000175894 -0.000423167 0.000247493
-1.41e-05 -4.92e-05 -9.27e-05
6.35e-05 -0.000254166 -9.52e-05
0.000151093 -0.000108647 0.000134359
6.31e-05 -4.79e-05 -2.69e-05
7.56e-05 -4.52e-05 0.000148948
4.05e-05 -0.000727613 1.3e-05
2.34e-05 -0.00253168 -0.000116441
-0.000102619 0.000112998 -0.000146456
-5.45e-05 -5.59e-05 -7.14e-05
-7.64e-05 -5.74e-05 -7.2e-05
8.37e-05 -9.1e-05 7.67e-05
-8.11e-05 -2.73e-05 0.000308517
-0.000166329 -8.63e-05 -7.37e-05
2.8e-05 1.91e-05 0.000183549
0.000320671 8.82e-05 0.000231043
-6.36e-05 -4.7e-05 0.000131976
1.1e-05 -0.000122496 -2.84e-05
-0.000130777 -0.000163772 -3.43e-05
-0.000160912 -7.57e-05 0.000101252
-5.18e-05 -0.000525882 -9.25e-05
-5.42e-05 -0.000491145 -3.52e-05
1.21e-05 -5.79e-05 -4.57e-05
-2.07e-05 7.8e-06 4.89e-05
5.88e-05 -6.76e-06 0.000181651
3.24e-06 0.000101953 7.33e-05
0.000106626 -0.000148044 -2.02e-06
0.000108678 -0.000147258 -2e-06
-9.97e-06 -0.000105844 -1.61e-05
-2.18e-05 -1.11e-05 0.000117863
-2.44e-05 2.34e-05 0.000114769
7.9e-05 -0.000209334 3.71e-05
-7.39e-05 9.35e-05 9.25e-05
1.47e-05 9.08e-06 -0.000313413
-4.18e-05 -9.87e-05 -1.25e-05
7.02e-05 3.48e-05 0.000475144
0.000104509 6.67e-05 0.000163156
-4.81e-05 0.000296297 -0.00015136
-4e-06 4.88e-05 -4.72e-05
-3.65e-05 -1.99e-05 0.000411695
3.92e-05 3.86e-05 -4.31e-05
0.000298445 1.22e-05 3.93e-06
0.000104722 0.00043355 9.14e-05
-9.78e-06 7.08e-05 5.02e-05
9.6e-05 -9.45e-05 -0.000145724
0.000185406 0.000243062 0.000126763
-0.000141277 1.55e-05 4.18e-05
9.13e-05 -1.89e-05 5.54e-05
0.000234616 8.51e-06 -0.000120423
-0.000168624 -0.0001705 6.17e-05
-9.06e-05 -0.000168613 -1.49e-05
-2.67e-05 -3.07e-05 1.79e-05
-4.19e-05 4.73e-05 0.00023534
-3.3e-05 -2.76e-05 -4.73e-05
-2.22e-05 3.9e-05 -4.24e-05
1.14e-05 -0.000194591 -1.04e-05
0.00010279 0.000124172 6.72e-05
0.000126615 1.5e-05 -9.88e-06
-3.41e-05 -0.00014302 -8.72e-05
-5.92e-05 3.3e-05 -6.73e-05
6.48e-05 -0.000165098 6.16e-05
7.52e-06 9.07e-05 2.15e-05
-6.85e-05 2.66e-05 -6.13e-05
2.2e-05 3.38e-05 -3.26e-05
3.18e-05 0.000195828 0.000152957
2.73e-05 4.76e-06 2.58e-05
-6.93e-05 1.53e-05 -7.08e-05
8.79e-05 -0.000128674 -9.63e-05
0.000110836 0.000370444 0.000337015
1.59e-05 0.000197698 0.000466491
3.14e-05 0.001421174 0.000103328
8.32e-05 -1.01e-05 0.000563634
9.1e-05 4.79e-05 0.000203906
3.86e-05 -0.000188305 -5.62e-05
-8.34e-05 0.000118123 -6.55e-05
-2.29e-05 -0.000137833 0.000113589
0.000123319 3.85e-05 5.2e-06
-4.95e-05 -5.42e-05 0.000177745
1.17e-05 4.87e-05 0.000126904
-4.36e-05 0.000268223 8.91e-05
3.19e-05 -3.64e-05 -0.000110726
7.25e-05 1.31e-05 -0.000129745
0.000129356 0.000103696 -3.46e-05
-0.000120674 8.26e-07 -6.16e-05
-7.42e-05 5.47e-05 0.000461753
-3.73e-05 0.000217935 4.85e-05
5.11e-05 -1.56e-06 0.00017863
2.11e-06 -0.002080495 -0.001856729
-8.19e-05 0.000104856 -0.000153211
-3.95e-05 0.000393625 -0.00065316
-3.91e-05 -0.000381055 -5.53e-05
-0.000138276 -4.57e-05 -8.37e-06
3.12e-05 7.54e-05 5.75e-05
-0.000101403 0.000123937 0.000107372
1.54e-05 -0.000100461 1.87e-05
2.45e-05 0.000158485 -0.000100988
7.09e-05 -4e-05 0.000153025
3.94e-06 5.84e-05 -6.31e-05
-6.01e-05 0.000294027 5.35e-05
-3.21e-05 6.54e-05 -4.1e-05
6.29e-05 -0.000269047 0.000159132
-2.14e-05 -3.23e-05 0.00010098
0.000106363 -4.28e-05 7.5e-05
1.14e-05 -0.000100155 9.99e-06
5.83e-05 0.000286808 -0.000325711
1.97e-05 -6.78e-05 0.000334849
4.49e-05 0.000132085 -4.08e-05
8.36e-05 3.78e-05 -4.22e-05
-6.92e-05 -0.000130314 -5.62e-05
3.45e-05 -2.67e-05 -7.89e-05
3.79e-05 -8.6e-05 -0.000149191
-2.45e-05 -2.72e-05 -0.00012571
-8.29e-05 0.000132497 2.4e-05
4.28e-05 -1.09e-05 -4.36e-05
-7.16e-05 -6.83e-05 -5.1e-05
-3.68e-06 -0.000180115 -4.44e-06
-4.93e-06 5.33e-05 0.000122012
-9.36e-06 8.04e-05 -9.83e-05
-3.43e-06 8.75e-06 4.84e-05
-1.84e-05 -6.49e-05 -0.000141228
0.00046844 -2.35e-06 -4.12e-05
4.29e-05 0.000128778 -0.000119002
-0.000219646 -6.33e-05 -3.51e-05
3.6e-05 3.4e-05 0.000204519
7.03e-05 -0.000421908 1.87e-05
4.01e-05 -6.83e-05 7.33e-05
-0.000319534 2.54e-05 -9.72e-05
-3.78e-05 -1e-04 5.37e-05
-0.00013407 9.27e-06 -7.23e-05
-3.88e-05 0.000191744 0.000106063
0.000126688 8.01e-05 0.000201006
0.000166132 0.000284683 -6.97e-05
-0.000187369 0.000204911 -0.00014553
1.39e-05 3.49e-05 -0.000379134
-5.46e-05 5.4e-05 -0.00017994
8.09e-06 -7.63e-05 0.000364142
-7.77e-05 -9.54e-05 0.000115924
2.64e-05 -5.24e-06 4.74e-05
-0.000122479 0.00028426 5.5e-05
2.62e-05 -2.6e-05 -0.000122736
1.12e-06 0.000142218 -4.37e-05
-0.000122595 0.000135541 0.000234786
-8.59e-05 5.34e-05 8.89e-05
-0.000105867 3.31e-05 5.69e-06
-0.000151358 -0.00026129 -4.56e-05
0.00017742 -0.000105196 -0.000339956
0.000178642 -0.000107466 -0.000294257
3.85e-05 -5.02e-05 6.11e-05
-6.16e-05 -0.000105092 -5.53e-07
2.87e-05 -4.41e-06 0.000138023
1e-05 -3.28e-05 6.61e-05
4.62e-05 0.000344741 6.17e-06
6.09e-05 -4.31e-05 -0.000135312
-5.11e-05 -5.29e-05 -0.000466759
1.31e-05 6.93e-05 -6.31e-06
-1.48e-05 6.53e-05 4.77e-05
-2.22e-05 3.88e-05 0.000154056
-5.39e-05 0.000109877 -8.27e-05
-0.000134628 3.62e-05 -0.000328134
1.54e-05 -4.8e-05 -7.45e-05
-4.34e-05 -0.00013665 8.79e-05
6.45e-05 -0.000605524 -0.000134505
1.85e-05 -7.81e-05 -1.99e-05
2.74e-05 -0.000114705 2.75e-05
7.3e-05 9.04e-05 1.29e-05
-3.84e-05 3.23e-05 0.000120392
0.000157752 5.04e-05 8.53e-05
3.88e-05 -5.78e-05 2.91e-05
-8.61e-05 -7.14e-05 -8.14e-07
1.56e-05 0.00022507 5.4e-05
2.99e-05 0.000371886 2.68e-05
-0.000198541 -0.000127143 5.58e-06
-0.000147908 -0.000146425 0.000134232
6.6e-05 -4.21e-06 -1.99e-05
-0.000377299 -8.62e-05 -0.000111261
-6.91e-05 -0.000102455 2.42e-05
-5.55e-05 -9.44e-06 0.000105041
-1.11e-05 0.000175254 0.000184395
2.52e-05 0.000231399 8.75e-06
-2.34e-05 3.21e-05 1.19e-05
4.03e-05 9.68e-06 0.000397422
-7.89e-06 -1.78e-05 -8.91e-05
9.44e-05 -4.49e-05 5.69e-05
6.44e-05 -8.31e-06 0.000567586
8.32e-05 -1.71e-05 0.001017108
1.69e-05 -6.3e-05 0.000558377
9.79e-07 -3.03e-05 0.000274228
2.27e-05 -0.000143439 -5.24e-05
0.000171636 -8.48e-05 8.05e-05
0.000115711 2.89e-05 4.15e-05
-0.000226916 1.65e-05 -0.000395829
4.26e-05 6.87e-05 -5.04e-05
-0.000120097 -2.1e-05 4.28e-05
-0.00019194 -9.51e-05 2.84e-05
0.00011993 -5.55e-05 5.87e-05
-8.2e-06 5.33e-05 2.86e-05
-1.9e-06 4.87e-05 2.88e-05
4.57e-05 2.13e-05 -3.85e-06
8.72e-05 0.000224507 3.5e-05
-2.82e-05 0.000145396 9.06e-06
-0.000115453 -4.76e-05 -5.39e-05
-2.78e-05 2.71e-05 -0.000100664
-5.29e-05 -0.000367398 7.43e-05
1.55e-05 -8.05e-05 3.1e-05
5.3e-05 0.00015865 -3.18e-05
-0.000124787 -0.000230278 -0.000111725
-1.54e-05 -1.93e-05 6.97e-05
2.03e-05 -9.66e-06 -1.71e-05
-5.48e-05 9.61e-05 -0.000312568
7.83e-05 -4.3e-05 2.43e-05
-6.52e-05 -0.000191334 5.29e-05
7.95e-05 -0.00022855 -4.99e-05
9.23e-05 -0.000376558 -3.19e-05
6.36e-05 -1.61e-05 -3.41e-05
-5.06e-05 -3.43e-05 0.000100647
7.38e-05 -0.000108211 -6.51e-05
4.01e-05 -6.57e-05 4.56e-05
-1.93e-05 -0.000121105 -0.000112932
2.66e-06 -0.000211563 -0.000155773
-3.32e-05 6.36e-05 -3.78e-05
-9.31e-05 0.000261074 8.58e-05
-1.05e-05 0.000104117 -3.74e-05
-7.69e-05 0.000228902 -6.96e-05
1.2e-05 -0.000117295 -0.000138087
-9.04e-06 -1.88e-06 1.55e-05
-5.38e-05 -0.000154898 -0.000130527
6.19e-05 -3.36e-05 -9.56e-05
7.57e-05 -1.75e-05 9.04e-06
3.33e-05 -2.86e-05 1.42e-05
-0.000134684 1.63e-05 3.92e-05
7.06e-05 -0.000154316 -0.000231337
3.99e-05 -0.000412932 -0.000125878
1.1e-05 7.55e-07 0.00022415
5.04e-05 -0.000229248 -0.000100274
9.02e-05 -1.15e-05 9.7e-05
4.47e-05 -0.000242638 -0.00011514
2.12e-05 -0.000161732 -0.000154577
2.73e-05 6.64e-05 0.000199013
9.7e-05 -4.14e-05 7.19e-05
-0.000265282 9.42e-05 2.79e-05
-9.88e-07 -0.000734452 -0.000316678
3.68e-05 -0.000224366 -4.67e-05
-4.55e-05 0.000226717 0.00021415
-4.76e-05 -0.000125853 -0.000204053
-8.49e-05 1.53e-05 -4.53e-05
5.8e-05 -0.000246177 3.02e-06
0.00014728 -6.72e-05 1.01e-05
-4.5e-05 -4.95e-05 -0.000145368
8.32e-05 -7.86e-05 2.77e-05
-8.01e-05 -3.07e-06 -0.000165165
-0.000123361 4.85e-05 7.22e-05
-0.000209726 -0.000312544 -6.14e-05
-8.72e-05 -0.000113203 -0.000675387
0.000110823 -0.000129197 -3.46e-05
-2.52e-05 0.000216115 8.93e-05
2.36e-05 -0.000176211 -8.93e-05
9.55e-05 1.15e-05 5.98e-05
0.000105905 -0.000160078 -2.72e-05
-0.000138966 -0.000521431 -0.00073849
3e-05 4.13e-08 -6.49e-05
-8.65e-05 -9.19e-05 -0.000135253
-7.9e-05 -2.17e-05 8.38e-05
-2.82e-05 3.61e-05 -6.15e-05
-0.000128996 -1.28e-05 -3.17e-05
-7.48e-05 -2.25e-05 -6.08e-05
4.71e-05 -1.14e-05 9.77e-05
5.78e-05 -2.39e-05 7.79e-05
7.23e-06 8.14e-05 -2.3e-05
1.01e-05 -6.58e-05 2.06e-05
7.6e-05 0.000122944 0.000139904
8.72e-05 -4.28e-05 -3.71e-06
8.33e-06 -2.65e-05 2.92e-06
-3.1e-05 4.11e-05 -0.000100315
2e-05 2.12e-05 5.46e-06
1.13e-05 7.61e-05 0.000110496
1.13e-05 7.97e-05 0.000118206
3.63e-05 -1.7e-06 7.82e-05
6.51e-05 9.3e-05 -3.77e-05
3.94e-05 -8.01e-05 -4.06e-06
0.000213143 -9.38e-05 -3.61e-06
0.000175632 0.000132202 1.65e-05
-2.66e-05 0.000213118 0.000182898
9.57e-06 -3.48e-05 8.79e-05
-4.92e-05 5.54e-05 -0.000283688
2.03e-06 0.000171071 -8.52e-05
-6.81e-05 5.67e-06 0.000161606
6.68e-05 0.000161544 -0.000119333
-5.57e-06 8.74e-05 -0.000126171
-1.8e-05 0.000178296 -6.73e-05
-1.88e-05 0.000126848 -0.000168652
-0.000253454 -4.28e-05 -6.25e-05
0.00015898 0.000132224 4.43e-05
7.99e-05 7.48e-05 -0.000158655
-0.000255053 -6.63e-05 -6.54e-05
-0.000277311 0.000152754 -0.000505604
-2.26e-05 7.85e-05 -0.000217189
0.000154821 0.000157865 0.000149258
0.00012429 0.00020834 -8.77e-05
0.000125974 0.000197823 -8.24e-05
4.41e-05 1.94e-06 1.94e-05
0.000251453 0.000164447 3.64e-05
-2.97e-06 -0.000218903 -9.85e-06
-0.000131528 -0.000126797 -7.24e-05
0.000100201 -8.47e-06 1.2e-05
1.95e-05 1.81e-05 8.49e-05
6.1e-05 0.00022182 -0.000102458
-0.000127635 0.000120662 -1.82e-05
-7.13e-05 4.39e-05 -7.04e-05
-3.89e-05 0.000134382 7.37e-05
0.000138685 2.47e-05 0.000107451
2.78e-05 -0.000209408 -3.89e-05
1.21e-05 -0.000196646 -2.98e-05
-4.4e-05 -7.24e-05 1.77e-05
-9.69e-05 -5.7e-05 -3.54e-06
-0.000121315 -2.71e-05 0.000468313
2.76e-05 6.11e-06 -6.07e-06
-0.000146828 -3.85e-05 7.96e-05
-8.53e-05 4.76e-06 -5e-05
-8.36e-05 -2.17e-05 0.000117502
-0.000135604 -8.77e-05 -7.98e-05
3.36e-05 -0.000178763 1.54e-06
3.74e-05 -0.000164661 6.64e-06
0.00012494 -9.28e-05 0.000102561
-6.34e-05 0.000140134 0.000117796
0.000155074 -9.87e-05 9.2e-05
-0.000158748 0.000176711 0.000107504
-8.5e-05 0.000168447 3.71e-06
-5.3e-05 0.000344659 -8.83e-06
-5.93e-05 0.000195574 -6.01e-05
1.41e-05 -0.000319998 -9.72e-05
2.36e-05 0.000257231 3.31e-05
5.75e-06 -0.000240972 -3.88e-05
-2.81e-05 0.000196379 -0.000224709
-7.12e-05 5.52e-05 3.76e-05
-7.48e-05 1.57e-05 5.23e-05
-0.000167006 5.08e-05 -0.000133827
2.99e-05 -2.34e-06 -2.57e-05
-3.38e-07 6.81e-06 -3.81e-05
-0.000257113 1.98e-05 0.000139841
3.11e-05 -8.24e-05 6.82e-05
9.37e-05 0.000165102 0.000302592
-2.75e-05 -5.83e-05 0.000316036
9.17e-05 0.000145088 -9.49e-05
-0.000152691 5.26e-05 0.00017784
-8.83e-05 5.03e-05 -0.000129218
-0.00058316 2.58e-05 0.000123354
-4.54e-05 3.48e-05 0.000279165
-0.000139599 3.48e-05 2.93e-05
-7.2e-05 3.78e-05 -9.43e-05
-4.72e-05 5.11e-05 9.21e-05
-0.000160265 -4.43e-05 -5.75e-05
-2.84e-05 1.31e-05 -1.36e-05
-9.38e-05 -0.000207323 -0.00034595
-3.73e-05 6e-05 -8.55e-05
0.000109225 7.74e-05 0.000102348
0.000133046 0.000196164 0.000143057
0.000124027 0.000217037 0.000131337
0.000189442 4.92e-05 0.000175167
-0.00010985 0.000173795 -4.3e-05
-4.42e-05 6.14e-05 0.000104373
6.3e-05 -2.61e-05 0.000102016
6.44e-05 -3.51e-05 0.000126356
9.73e-05 3.73e-05 8.08e-05
2.41e-05 6.28e-05 0.000101381
-0.000145956 -0.000130906 -9.29e-06
-7.06e-05 -0.000178933 -6.85e-05
-2.06e-05 -2.08e-05 0.000231368
8.64e-06 -4.67e-05 6.48e-05
4.6e-05 7.86e-05 1.75e-05
-5.49e-05 -4.18e-05 0.000140486
-7.19e-05 -3.61e-05 0.000133583
-5.64e-05 -4.04e-05 0.00014739
-0.000157676 -9.91e-05 -1.58e-05
-1.83e-06 -3.3e-05 0.000108757
-7.88e-06 -9.72e-05 -8.31e-05
-0.000151517 -0.000101144 0.000113395
7.47e-05 -0.00014764 -0.000120129
-5.05e-05 -0.000124617 -0.000103367
2.63e-05 9.85e-06 -1.41e-05
9.24e-06 -9.4e-06 4.55e-05
-0.000185423 0.000147012 -7.62e-05
-0.00014997 1.5e-05 0.000101215
-4.75e-05 9.73e-05 0.000107774
-1.03e-05 0.000164769 0.000108334
3.51e-05 0.000126965 0.000130088
-8.18e-05 -6.21e-05 -4.48e-05
-5.77e-05 2.71e-05 1.5e-05
-3.55e-05 3.41e-05 2.75e-05
6e-06 0.000105732 4.15e-05
-2.92e-05 -7.23e-05 -3.65e-05
9.64e-05 3.9e-05 -4.91e-05
0.000171856 0.00022748 3.58e-05
-2.45e-05 1.22e-05 -5.25e-05
-8.34e-07 0.00020476 0.000161441
-0.000139685 5.55e-06 -0.000228208
8.53e-05 -9.46e-05 -6.4e-05
-6.59e-06 2.61e-05 -8.45e-06
-6.48e-05 4.54e-05 0.000214827
1.7e-05 4.71e-05 2.81e-05
5.03e-05 9.21e-05 1.04e-05
-0.000170148 9.61e-06 -2.02e-05
9.06e-05 3.72e-05 3.08e-05
0.000104471 -5.83e-05 -9.53e-05
-0.000144751 -7.37e-06 -7.73e-05
-7.06e-05 0.000130477 0.000229368
-6.47e-05 0.000131961 0.000208178
2.29e-05 -1.04e-05 3.25e-05
-1.81e-05 -2.89e-07 1.15e-05
-1.66e-05 1.34e-06 1.4e-05
-0.000109483 -0.000150532 -5.71e-06
5.94e-06 -9.66e-05 1.36e-05
-5.82e-05 -4.05e-05 -0.000148267
4.58e-05 -7.05e-06 0.000111686
-5.88e-05 -0.000199591 -0.000324973
-1.34e-05 -0.00012479 3.66e-06
5.28e-05 3.27e-05 -9.09e-05
-3.15e-05 -0.000110942 -2.33e-05
5.78e-05 1.87e-05 -3.8e-05
1.6e-05 -5.02e-05 0.000267739
8.29e-05 8.95e-05 0.000282435
-3.27e-06 -2.86e-05 1.17e-05
-2.01e-05 -8.54e-06 -4.97e-05
-9.55e-05 -5.83e-05 -4.69e-05
-0.000111395 -8.7e-05 -3.4e-05
-0.000125167 -4.18e-05 0.000154501
-0.000131903 -4.5e-05 -1.16e-05
8.48e-06 -0.000254557 1.4e-05
4.86e-05 -9.18e-05 -3.56e-05
4.52e-05 -8.89e-05 -4.62e-05
3.4e-05 4.69e-05 -3.41e-05
-5.92e-05 7.99e-05 7.45e-06
1.6e-07 3.87e-05 -4.66e-05
3.54e-05 0.000102916 -4.69e-07
-0.000121965 -1.91e-05 -9.9e-05
4.22e-05 -9.85e-06 -6.39e-06
8.55e-05 0.000101982 -6.95e-05
8.68e-05 -3.02e-05 -2.12e-05
0.000109398 -2.51e-05 -2.54e-05
6.15e-05 -4.57e-05 -6.72e-05
9.2e-06 2.97e-05 -0.000114979
1.38e-05 3.79e-05 -0.000208532
2.52e-05 -7.81e-05 -0.000255415
-2e-05 1.23e-05 4.66e-05
-2.06e-05 -8.08e-05 -0.000248022
-6.81e-06 -7.29e-05 -0.000225371
5.09e-05 -6.28e-05 -0.0001482
-6.64e-05 -6.91e-05 -2.9e-05
6.11e-05 6.78e-05 0.000103788
6.4e-05 6.66e-05 0.000107416
-0.000277072 0.000405779 1.75e-05
-0.000282639 0.001027352 -8.25e-06
-0.000256821 0.000872108 -7.52e-06
-0.000100675 3.79e-05 4.43e-05
-6.93e-05 0.00026935 -8.5e-05
-4.67e-05 0.000491773 -8.75e-05
-0.000258257 -2.6e-05 3.26e-05
-3.27e-05 8.09e-05 1.46e-05
-0.000105095 6.41e-05 -7.2e-05
-2.3e-06 -0.00010023 6.29e-05
0.000101163 0.000146829 5.45e-05
-0.000109726 0.000147903 0.000125062
-3.12e-05 2.52e-05 1.87e-05
8.75e-05 0.000142882 4.68e-05
-0.000511011 -0.000138443 -0.000278298
-1e-06 1.56e-05 8.08e-06
-0.009356588 -5.07e-05 -0.000438936
-1.05e-05 -4.88e-05 3.52e-05
1.56e-05 0.000102841 5.81e-05
0.000140585 3.95e-05 0.000304662
-0.000297707 -0.000245314 6.39e-05
1.46e-05 -3.04e-06 -5.25e-05
6.36e-06 2.97e-05 -2.06e-05
-4.36e-05 -0.000509051 -1.43e-06
-7.65e-06 -4.75e-05 2.69e-05
-8.72e-05 8.97e-05 1.1e-05
1.57e-05 -8.02e-05 -3.1e-05
3.9e-05 -0.000295579 -0.000602144
-0.000329052 -3.08e-05 -0.000232054
-0.000246597 -0.000102064 -0.000100537
-0.000114588 0.000246208 -7.9e-06
1.92e-05 0.000197214 5.88e-05
2.46e-05 -5.4e-05 7.56e-05
6.19e-05 -8.66e-05 -2.87e-05
-2.08e-05 -5.11e-05 4.11e-05
-0.000109746 -0.000101793 -0.000240002
2.29e-05 -0.000173171 -0.000200281
4.9e-05 -0.000102181 -6.1e-06
-3.32e-05 6.19e-05 7.09e-05
1.71e-05 1.78e-05 0.00036843
-7.79e-05 -5.84e-05 -5.95e-05
6.11e-05 2.46e-05 -1.58e-05
-3.44e-05 -0.00010204 -0.00011403
3.09e-05 -6.58e-05 -7.77e-06
-3.47e-05 -5.58e-05 5.4e-05
3.64e-06 -9.06e-05 5.36e-05
5.42e-05 -7.22e-05 -0.000223737
-9.86e-05 -7.07e-05 -4.75e-05
-7.32e-05 -0.000114072 4.11e-05
-8.19e-05 -8.51e-05 -2.71e-05
-7.05e-05 -0.00020706 8.79e-06
-0.000223862 -8.17e-05 1.03e-05
3.35e-05 -9.76e-05 -6.89e-05
-9.64e-05 -3.27e-05 0.000112987
5.49e-05 8.63e-05 -7.11e-06
0.000203803 -4.52e-05 5.4e-05
-0.000109665 4.36e-05 -0.000279377
0.000179023 0.000383049 0.000963791
0.000239062 -0.000125135 -0.000691603
-0.000104919 -0.00013026 -4.78e-05
0.000105155 2.17e-05 -4.68e-06
4.31e-05 0.000227625 1.7e-05
-4.64e-05 -9.47e-05 5.53e-05
-0.000106792 -0.000229894 -3.1e-05
-1.66e-05 -0.000327099 -0.000576713
4.59e-05 -0.000116238 -0.000650059
1.29e-05 0.000154464 -0.00016794
1.22e-05 2.55e-05 -8.78e-05
-0.00019524 -0.000226446 -5.35e-05
-0.000106411 4.83e-05 -0.000114417
-1.52e-05 5.57e-05 -0.000374217
-0.000241616 -0.000292473 -6.18e-05
-0.000119532 0.000148723 -6.67e-05
4.34e-06 9.11e-05 -0.000124061
0.000126132 3.03e-05 -2.17e-05
0.000236839 0.000118977 0.000125161
-0.00011102 0.000140407 -7.52e-05
1.44e-05 -4.92e-05 -0.000605909
-5.58e-05 -0.001276251 -0.000196979
6.3e-05 4.31e-05 0.001210305
-5.05e-05 0.000191181 -6.84e-05
-6.91e-05 -0.000726187 0.000123103
-0.000129302 -0.001490228 -9.95e-06
4.3e-05 -1.31e-05 -0.000407335
-4.78e-05 -0.00012248 -7.29e-05
0.000205166 0.000337738 -2.96e-05
-0.000114779 -0.000129893 0.000146089
5.28e-05 0.00016204 -2.76e-06
-5.6e-05 2.94e-05 9.44e-05
-1.08e-05 5.22e-05 5.87e-05
3.98e-05 -4.88e-05 0.000142707
4.18e-05 -4.1e-05 0.000327761
-9.02e-07 -3.15e-05 4.13e-05
3.92e-05 4.87e-05 -5.34e-06
-6.44e-05 6.24e-05 -9.18e-05
-0.000320972 -1.71e-05 -0.000353933
-6.76e-05 6.24e-05 -9.54e-05
0.000129526 -2.41e-05 0.000193074
6.34e-05 1.65e-05 6.33e-05
4.25e-05 3.11e-05 -8.03e-05
3.93e-05 3.87e-05 0.000336243
-0.000270673 -3.72e-05 -2.14e-05
-9.75e-06 3.18e-05 -0.000162426
-0.000120222 -4.25e-05 -4.72e-05
-9.87e-05 -4.51e-05 -0.001926413
-2.55e-05 -4.69e-05 -1.17e-05
-3.08e-05 -0.000249594 9.45e-05
-0.000158538 0.000125408 -0.000155904
6.76e-05 -6.74e-05 2.56e-05
0.00016378 0.000155669 9.43e-05
7.74e-05 -5.2e-05 3.24e-05
0.000122127 -5.69e-05 7e-05
-6.05e-05 1.67e-05 -2.91e-05
-7.57e-05 -5.07e-06 -4.39e-05
-6.31e-05 1.59e-05 -2.94e-05
0.000204041 0.000238247 0.000124151
-0.000218668 -3.84e-05 -0.000234349
-0.000253421 -4.26e-05 -0.00025118
-7.88e-05 -8.74e-05 2.63e-05
-0.000162365 -3e-05 -0.000205142
-6.4e-05 1.27e-05 -7.74e-05
-0.000108479 0.000142538 -0.000107016
-0.000104299 -2.63e-05 -0.000125487
7.3e-05 -1.03e-05 -7.59e-05
-6.26e-05 -0.000105134 5.04e-05
-5.84e-05 -0.00011218 5.18e-05
3.34e-05 -3.32e-06 -0.000137677
-0.000108585 4.67e-06 -0.000891982
-6.17e-05 -0.000249339 1.1e-05
-3.64e-05 3.8e-05 4.32e-05
-0.000129969 -8.21e-05 -2.57e-05
8.17e-07 -0.000184727 -9.76e-06
-9.5e-05 -0.000423159 -0.000199458
8.55e-05 0.000170511 0.000214882
2.03e-05 -3.66e-05 5.9e-05
-5.96e-05 -4.43e-05 3.43e-05
-6.35e-07 8.43e-05 0.000105506
-1.08e-05 -4.52e-05 6.57e-05
0.000105006 0.000286737 0.000165211
-4.63e-05 8.2e-05 -0.000258359
1.69e-05 4.7e-05 -0.000178267
3.99e-05 -1.61e-05 -0.000130513
8.15e-05 6.61e-05 1.92e-05
-2.18e-05 -4.98e-05 -2.72e-05
5.8e-05 -6.94e-05 5.62e-06
-6.56e-07 9.34e-05 3.11e-05
-0.000117725 -0.000386941 -0.000269634
-0.000104284 -0.000260218 -0.00014661
-7.13e-06 6.92e-05 2.43e-05
-4.41e-05 7.49e-05 -4.25e-05
-4.05e-05 -7.52e-05 1.86e-05
-7.19e-05 -0.000372306 -3.6e-05
-0.000179788 -3.56e-05 4.71e-05
6.77e-06 0.000102917 6.66e-05
-2.46e-05 -0.000199017 -0.00028902
3.17e-05 -0.000144487 -9.72e-05
-0.000142456 -1.88e-05 1.12e-05
-0.000142185 -1.58e-06 2.53e-05
